BlobID, InImage_ID, Source_folder, Source_filename, Out_folder, Out_filename, Center_x, Center_y, Area, Eccentricity, Majoraxis_length, Minoraxis_length, Min_max_ratio, Equi_diameter, Orientation, Extent, Perimeter, Band_1_W_450.00, Band_2_W_454.00, Band_3_W_458.00, Band_4_W_462.00, Band_5_W_466.00, Band_6_W_470.00, Band_7_W_474.00, Band_8_W_478.00, Band_9_W_482.00, Band_10_W_486.00, Band_11_W_490.00, Band_12_W_494.00, Band_13_W_498.00, Band_14_W_502.00, Band_15_W_506.00, Band_16_W_510.00, Band_17_W_514.00, Band_18_W_518.00, Band_19_W_522.00, Band_20_W_526.00, Band_21_W_530.00, Band_22_W_534.00, Band_23_W_538.00, Band_24_W_542.00, Band_25_W_546.00, Band_26_W_550.00, Band_27_W_554.00, Band_28_W_558.00, Band_29_W_562.00, Band_30_W_566.00, Band_31_W_570.00, Band_32_W_574.00, Band_33_W_578.00, Band_34_W_582.00, Band_35_W_586.00, Band_36_W_590.00, Band_37_W_594.00, Band_38_W_598.00, Band_39_W_602.00, Band_40_W_606.00, Band_41_W_610.00, Band_42_W_614.00, Band_43_W_618.00, Band_44_W_622.00, Band_45_W_626.00, Band_46_W_630.00, Band_47_W_634.00, Band_48_W_638.00, Band_49_W_642.00, Band_50_W_646.00, Band_51_W_650.00, Band_52_W_654.00, Band_53_W_658.00, Band_54_W_662.00, Band_55_W_666.00, Band_56_W_670.00, Band_57_W_674.00, Band_58_W_678.00, Band_59_W_682.00, Band_60_W_686.00, Band_61_W_690.00, Band_62_W_694.00, Band_63_W_698.00, Band_64_W_702.00, Band_65_W_706.00, Band_66_W_710.00, Band_67_W_714.00, Band_68_W_718.00, Band_69_W_722.00, Band_70_W_726.00, Band_71_W_730.00, Band_72_W_734.00, Band_73_W_738.00, Band_74_W_742.00, Band_75_W_746.00, Band_76_W_750.00, Band_77_W_754.00, Band_78_W_758.00, Band_79_W_762.00, Band_80_W_766.00, Band_81_W_770.00, Band_82_W_774.00, Band_83_W_778.00, Band_84_W_782.00, Band_85_W_786.00, Band_86_W_790.00, Band_87_W_794.00, Band_88_W_798.00, Band_89_W_800.00, Species, Class_label
514,52,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0052.tif,768.2904053,198.5238953,376,0.781643132,26.81726265,16.72662163,0.623725913,21.88008384,0.044279701,0.819172113,77.35533834,742.0851064,710.1329787,1037.085106,1109.529255,1104.039894,1179.728723,1203.914894,1201.827128,1167.234043,1155.944149,1223.952128,1299.587766,1314.053191,1103.12234,1020.356383,990.212766,1017.542553,1225.087766,1350.465426,1318.18883,1403.279255,1491.962766,1563.513298,1903.989362,7222.329787,2510.263298,1802.494681,1661.210106,1515.989362,1390.954787,1404.795213,1634.295213,1536.62766,1346.521277,1965.742021,3139.736702,4670.050532,4794.906915,4757.882979,4230.25,3717.715426,3386.917553,3118.914894,2916.539894,2856.712766,2820.965426,2743.728723,2646.470745,2525.425532,2352.140957,2070.699468,1952.734043,1815.702128,1574.268617,1577.284574,1634.755319,1517.646277,1368.324468,1350.75,1480.585106,1486.587766,1388.901596,1361,1369.888298,1313.606383,1234,1137.194149,1024.507979,994.4654255,896.0106383,814.731383,756.9654255,721.5744681,685.4468085,675.212766,663.6728723,651.6409574,648.0505319,652.6781915,649.0345745,643.9148936,626.5691489,622.1382979,620.3776596,619.7659574,620.7606383,617.6888298,615.2393617,616.1861702,6,2
515,53,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0053.tif,593.3312378,187.0819397,330,0.642135909,22.5181427,17.26220131,0.766590813,20.49802551,1.202697397,0.789473684,68.28427076,778.6333333,716.6151515,1051.233333,1149.393939,1131.275758,1186.187879,1205.148485,1215.70303,1215.572727,1224.460606,1286.969697,1325.306061,1368.390909,1155.627273,1051.518182,1027.878788,1076.921212,1306.4,1440.6,1348.215152,1446.584848,1549.481818,1640.675758,1983.269697,9008.957576,2919.627273,1987.181818,1768.442424,1571.221212,1420.166667,1464.918182,1736.121212,1717.327273,1495.015152,2339.084848,3211.436364,5007.339394,5084.624242,4957.478788,4375.490909,3926.378788,3602.724242,3315.290909,3089.736364,3023.824242,2972.472727,2818.2,2671.812121,2545.421212,2345.624242,2059.787879,1957.633333,1830.063636,1601.318182,1601.409091,1687.787879,1579.351515,1407.821212,1390.254545,1495.321212,1526.693939,1396.351515,1331.124242,1346.857576,1282.945455,1229.506061,1138.709091,1039.918182,1012.884848,931.3606061,839.3757576,781.2939394,736.8909091,703.669697,684.3545455,671.2848485,658.5636364,654.4727273,653.2848485,653.6575758,645.6575758,632.5787879,633.3030303,631.2969697,627.5424242,630.6848485,623.9545455,625.4606061,624.1818182,6,2
516,54,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0054.tif,380.3295288,172.6565857,337,0.759121653,24.58363533,16.00268745,0.650948781,20.71428798,0.460015339,0.739035088,69.35533857,813.2818991,725.8397626,1117.255193,1233.246291,1217.356083,1268.578635,1295.818991,1286.302671,1270.311573,1276.261128,1337.694362,1396.498516,1428.626113,1190.418398,1067.148368,1046.988131,1091.581602,1341.041543,1482.335312,1410.252226,1481.952522,1580.094955,1649.738872,1967.10089,8997.204748,2871.551929,1963.893175,1755.406528,1571.652819,1411.62908,1420.207715,1681.818991,1646.913947,1431.421365,2272.724036,3057.88724,4901.554896,4923.712166,4829.115727,4312.540059,3813.522255,3445.335312,3187.311573,3024.967359,2892.097923,2863.783383,2757.465875,2615.026706,2470.95549,2278.916914,1993.041543,1902.210682,1769.163205,1545.080119,1547.596439,1615.293769,1498.845697,1363.851632,1332.299703,1455.958457,1473.946588,1366.335312,1313.635015,1336.768546,1268.697329,1196.198813,1106.189911,1003.480712,989.6646884,908.5459941,821.7062315,760.9703264,721.5756677,697.0267062,680.4688427,677.7655786,659.379822,651.3976261,650.8011869,655.6172107,645.7388724,635.0237389,631.9910979,633.041543,626.4747774,628.9762611,627.0949555,626.0623145,625.3145401,6,2
517,55,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0055.tif,602.6555176,163.8994446,292,0.658286428,21.29785156,16.03233147,0.752767547,19.28175166,1.155065163,0.731829574,71.25483322,774.8082192,725.5890411,1130.825342,1202.671233,1176.373288,1221.739726,1240.541096,1254.886986,1249.013699,1255.958904,1323.684932,1353.34589,1380.424658,1149.931507,1062.808219,1039.523973,1076.099315,1301.479452,1434.424658,1357.650685,1430.75,1562.520548,1666.246575,2031.732877,8884.75,2869.092466,1936.116438,1708.140411,1543.818493,1420.349315,1465.90411,1727.688356,1682.291096,1488.821918,2249.304795,3174.856164,4849.19863,4868.589041,4806.058219,4329.520548,3856.219178,3543.558219,3300.938356,3105.414384,2990.030822,2934.589041,2816.171233,2677.469178,2496.246575,2347.489726,2039.027397,1951.732877,1834.619863,1639.702055,1596.130137,1684.952055,1582.366438,1449.962329,1404.934932,1517.702055,1521.804795,1400.188356,1344.910959,1366.078767,1289.883562,1231.705479,1141.743151,1054.726027,1033.767123,920.5205479,847.0958904,789.3047945,728.5958904,703.5410959,683.5821918,675.6746575,658.7089041,654.7636986,651.6472603,655.7945205,646.0034247,629.8390411,627.7054795,635.6472603,631.7294521,633.8664384,627.1712329,627.010274,626.7363014,6,2
518,56,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0056.tif,424.5756226,130.155014,352,0.726060598,24.54569244,16.87837219,0.687630721,21.17026971,2.337450097,0.727272727,73.01219249,779.3039773,729.1875,1063.258523,1158.125,1114.840909,1157.045455,1167.142045,1171.40625,1158.590909,1167.892045,1221.605114,1254.860795,1272.738636,1074.034091,993.4261364,981.7159091,1018.829545,1214.536932,1328.258523,1253.482955,1326.159091,1394.838068,1476.465909,1764.403409,7545.869318,2477.84375,1729.877841,1544.65625,1398.0625,1300.545455,1319.866477,1539.295455,1504.40625,1324.667614,1987.840909,2742.741477,4196.846591,4198.815341,4117.139205,3675.678977,3312.414773,3000.823864,2813.551136,2646.008523,2540.1875,2516.747159,2427.389205,2320.502841,2167.596591,2020.46875,1789.238636,1716.372159,1601.568182,1430.196023,1418.184659,1487.502841,1400.196023,1269.539773,1236.508523,1364.099432,1368.784091,1254.693182,1231.838068,1217.698864,1170.511364,1116.713068,1053.809659,964.0823864,936.9801136,869.9318182,788.5511364,748.5284091,711.7613636,681.5909091,671.1534091,662.2272727,653.4971591,643.8153409,651.2357955,646.9630682,648.3068182,629.3778409,628.0653409,629.5994318,626.0369318,625.7159091,623.2982955,625.3778409,624.9602273,6,2
519,57,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0057.tif,380.8694458,113.435173,288,0.752960237,22.66180229,14.91296196,0.658066016,19.14922946,0.115192728,0.705882353,67.35533834,794.1319444,744.6319444,1086.888889,1173.548611,1139.395833,1179.444444,1175.65625,1192.163194,1192.569444,1211.201389,1221.180556,1277.71875,1293.371528,1090.326389,1015.013889,979.5798611,1014.642361,1213.774306,1314.649306,1257.274306,1333.892361,1407.822917,1462.711806,1773.902778,7348.697917,2448.65625,1727.520833,1548.524306,1383.920139,1281.447917,1299.722222,1554.121528,1498.052083,1317.708333,1942.680556,2747.753472,4090.229167,4158.947917,4067.645833,3684.631944,3289.6875,3020.423611,2825.416667,2646.454861,2556.427083,2527.8125,2414.579861,2291.010417,2156.395833,2027.548611,1781.930556,1699.354167,1605.097222,1418.375,1427.135417,1505.895833,1386.052083,1276.211806,1246.034722,1346.868056,1356.0625,1246.4375,1214.854167,1209.409722,1152.288194,1109.565972,1036.756944,960.15625,940.5347222,860.0451389,803.1423611,751.0347222,714.125,682.8020833,667.9201389,659.2048611,651.5868056,646.0486111,651.2951389,647.0868056,644.9930556,628.1701389,626.7013889,627.9791667,625.4861111,627.9513889,624.4444444,623.3194444,624.7881944,6,2
520,58,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,013__Dead____ST_Dead_Hali_032117_250-9-1_546nm__0058.tif,580.5266113,81.03210449,331,0.797123192,25.52529335,15.41259861,0.603816708,20.52905963,0.146729657,0.748868778,72.18376541,775.5407855,728.1148036,1083.933535,1136.92145,1111.504532,1156.867069,1186.033233,1205.782477,1223.416918,1204.238671,1226.534743,1266.329305,1288.389728,1090.425982,1012.120846,999.8006042,1023.090634,1228.432024,1299.821752,1241.513595,1318.567976,1427.012085,1541.169184,1904.864048,7249.383686,2444.531722,1741.909366,1545.126888,1385.07855,1304.63142,1345.76435,1621.743202,1548.453172,1355.302115,1955.217523,2865.984894,4208.821752,4200.936556,4206.963746,3855.667674,3462.253776,3215.072508,3007.021148,2820.918429,2699.386707,2677.794562,2492.601208,2374.362538,2207.135952,2071.981873,1828.966767,1769.966767,1673.1571,1482.918429,1505.519637,1588.087613,1471.099698,1327.607251,1301.151057,1396.752266,1382.691843,1282.867069,1224.646526,1252.818731,1190.522659,1139.779456,1079.120846,1000.093656,975.6827795,893.1933535,818.7160121,758.6858006,712.9123867,685.0090634,673.836858,662.5468278,647.3806647,643.4864048,647.6978852,649.3987915,644.4682779,628.9093656,630.4018127,630.0664653,628.1299094,630.1208459,624.7673716,621.4743202,623.6374622,6,2
521,1,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0001.tif,505.1557617,970.0787354,349,0.817694436,27.13836479,15.62226772,0.575652507,21.07986245,3.114490728,0.733193277,81.01219261,718.5100287,703.9169054,866.1031519,882.034384,872.4641834,926.739255,961.2320917,986.7363897,966.7077364,954.469914,989.1948424,1051.905444,1096.7851,965.6848138,912.3065903,899.0859599,917.4928367,1042.17765,1131.444126,1124.452722,1218.366762,1294.146132,1330.598854,1622.091691,5493.002865,1957.060172,1474.111748,1366.312321,1274.277937,1219.022923,1226.464183,1357.140401,1278.899713,1112.730659,1450.56447,2026.601719,2932.315186,3070.684814,3078.613181,2765.054441,2488.063037,2246.335244,2063.808023,1890.464183,1804.911175,1789.553009,1722.982808,1654.988539,1593.504298,1535.916905,1399.515759,1339.352436,1264.452722,1136.541547,1119.309456,1133.389685,1058.707736,985.3467049,960.3295129,1016.166189,1049.154728,994.8452722,985.756447,1003.876791,978.6045845,942.3381089,898.6647564,840.1346705,822.4670487,782.1977077,744.0429799,721.1260745,706.504298,690.1776504,687.1977077,681.3638968,676.3094556,676.530086,672.5329513,678.8710602,676.4297994,662.739255,659.8710602,652.7593123,654.7020057,651.0974212,645.1289398,643.0229226,642.0888252,6,2
522,2,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0002.tif,125.8264465,953.2669678,394,0.826762466,28.72429848,16.15888786,0.562551175,22.39768695,0.512171551,0.663299663,81.2548331,689.1751269,687.2893401,874.2106599,876.0609137,849.3857868,896.3832487,936.1751269,964.4796954,939.9619289,941.2461929,948.3553299,1024.053299,1046.555838,931.9390863,890.7791878,871.8959391,880.7741117,1008.459391,1068.936548,1064.515228,1152.251269,1247.418782,1314.126904,1674.182741,4914.215736,1834.228426,1382.324873,1296.489848,1211.454315,1193.456853,1229.78934,1381.507614,1268.903553,1104.530457,1404.588832,2056.406091,2859.69797,2982.601523,3068.654822,2809.086294,2569.946701,2319.672589,2108.340102,1923.538071,1806.096447,1755.464467,1695.439086,1632.852792,1593.700508,1539.36802,1426.307107,1395.218274,1300.304569,1169.502538,1159.362944,1187.84264,1069.903553,995.6903553,975.9162437,1028.48731,1023.441624,981.5279188,962.0203046,997.8426396,973.1852792,937.786802,895.7081218,830.1903553,808.9441624,755.8781726,713.9162437,686.106599,660.2563452,651.8527919,649.3908629,645.4796954,638.2969543,637.4898477,639.8451777,645.5989848,641.1649746,626.1928934,628.0532995,625.6700508,621.0532995,624.8502538,616.8248731,617.2309645,615.0253807,6,2
523,3,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0003.tif,177.1969147,944.9712524,377,0.692843858,24.9487381,17.99022675,0.721087643,21.90916038,1.365767278,0.793684211,73.35533822,706.0769231,700.1591512,892.602122,904.7771883,880.8832891,923.1352785,976.1352785,1001.159151,1004.350133,976.602122,1000.938992,1071.175066,1109.259947,983.1538462,938.2281167,926.3633952,932.4323607,1076.517241,1144.559682,1151.132626,1269.72679,1396.612732,1457.384615,1829.933687,6097.6313,2128.244032,1544.970822,1443.387268,1350.710875,1311.037135,1343.392573,1532.713528,1404.265252,1209.084881,1590.270557,2313.838196,3295.644562,3499.281167,3576.228117,3275.204244,2982.938992,2671.811671,2442.156499,2203.106101,2042.702918,1994.159151,1907.254642,1850.366048,1790.480106,1746.419098,1593.564987,1545.108753,1446.408488,1299.522546,1257.750663,1297.437666,1189.323607,1076.32626,1056.151194,1113.96817,1114.225464,1072.623342,1056.923077,1087.713528,1066.201592,1017.915119,961.9177719,885.7082228,857.9973475,793.1564987,734.8885942,706.1034483,682.2519894,667.2440318,667.1777188,657.469496,650.7480106,646.9893899,653.2360743,659.469496,653.4933687,641.8488064,642.3580902,637.2228117,637.4164456,630.7374005,629.4270557,627.7453581,626.8381963,6,2
524,4,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0004.tif,526.1549683,935.7221069,363,0.676266844,24.03751755,17.70739937,0.736656742,21.49851052,2.636841335,0.720238095,70.76955211,733.9035813,714.077135,904.3333333,915.1046832,907.446281,945.6584022,995.9641873,1016.787879,986.6584022,975.3939394,1003.349862,1061.517906,1111.38292,985.9201102,929.9090909,906.5757576,917.3966942,1050.245179,1143.446281,1141.947658,1240.719008,1342.344353,1383.355372,1639.214876,5897.429752,2024.997245,1478.793388,1375.980716,1287.870523,1228.69697,1260.181818,1391.484848,1311.903581,1134.62259,1485.559229,1997.515152,2992.286501,3103.278237,3149.62259,2879.129477,2600.760331,2371.672176,2181.820937,2013.269972,1880.451791,1837.69146,1745.853994,1677.895317,1627.071625,1575.749311,1430.209366,1387.768595,1310.62259,1174.606061,1142.369146,1169.019284,1084.402204,1006.479339,982.7575758,1043.641873,1036.655647,1002.15978,1007.977961,1035.446281,996.5564738,969.2672176,923.6942149,861.3608815,838.9917355,792.6446281,748.815427,721.6391185,704.9559229,689.8319559,685.630854,682.1625344,676.0440771,673.0523416,673.5316804,678.9366391,674.1157025,660.6115702,661.2479339,652.3636364,651.6280992,648.6969697,644.5867769,641.9201102,636.5674931,6,2
525,5,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0005.tif,680.6636963,925.7606201,657,0.586320393,33.97519684,27.52260208,0.810079253,28.92262749,0.636074721,0.721978022,103.254833,724.1445967,712.1628615,939.5098935,952.304414,906.0684932,944.0532725,978.2846271,1000.012177,998.5449011,974.2861492,995.2328767,1043.141553,1071.946728,943.7990868,899.4611872,886.0106545,896.3515982,1015.578387,1063.751903,1066.182648,1159.73516,1245.528158,1309.030441,1589.817352,5100.231355,1840.608828,1338.461187,1233.165906,1162.447489,1129.235921,1157.60274,1304.424658,1224.171994,1056.757991,1322.996956,1803.802131,2535.467275,2663.503805,2698.312024,2511.170472,2318.95586,2119.940639,1948.146119,1787.922374,1677.229833,1640.041096,1545.091324,1501.219178,1446.141553,1418.08828,1315.267884,1277.64688,1211.270928,1107.722983,1078.94825,1095.063927,1024.697108,951.1750381,924.4018265,974.8964992,976.9863014,942.4977169,928.3805175,964.1171994,953.651446,922.9482496,884.456621,824.6164384,815.8234399,775.0487062,729.8569254,706.1552511,689.5464231,677.4870624,670.8340944,665.2496195,660.500761,659.3759513,664.2039574,665.9452055,661.3378995,648.1202435,647.6484018,641.4855403,640.0182648,634.5418569,631.782344,630.9665145,633.2526636,6,2
526,6,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0006.tif,277.2918396,879.3934326,340,0.778889918,25.21022224,15.81085968,0.627160662,20.80628379,2.807193364,0.755555556,70.52691126,715.4794118,698.4705882,870.9,900.7205882,877.8529412,918.2647059,969.7058824,988.8617647,960.3088235,953.3382353,972.6558824,1042.905882,1085.108824,966.0235294,910.7882353,892.0588235,903.3529412,1039.223529,1133.967647,1137.2,1224.076471,1312.632353,1359.682353,1611.061765,6043.097059,2032.576471,1500.985294,1389.135294,1307.326471,1238.473529,1248.691176,1393.326471,1324.558824,1130.105882,1566.335294,2051.717647,3129.979412,3275.279412,3324.847059,3048.235294,2718.967647,2427.835294,2211,2017.102941,1903.720588,1874.691176,1795.223529,1743.044118,1686.597059,1613.558824,1474.705882,1428.191176,1316.479412,1181.758824,1136.664706,1181.126471,1090.1,1006.585294,996.25,1046.452941,1054.311765,1011.176471,1000.314706,1025.364706,1004.164706,954.0970588,895.6264706,834.4411765,829.4852941,780.9647059,736.4470588,709.1382353,686.6382353,667.5323529,668.3205882,660.3411765,655.8941176,651.2470588,656.9176471,657.95,651.0264706,638.5558824,638.5088235,635.4029412,635.4117647,633.0823529,629.2352941,629.3882353,625.9911765,6,2
527,7,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0007.tif,619.9702148,846.5894165,338,0.755681989,24.60602188,16.11543655,0.654938723,20.74499858,0.669845601,0.731601732,69.11269784,749.9171598,721.683432,932.8639053,951.8313609,924.6065089,971.9349112,1028.233728,1064.760355,1035.260355,1014.139053,1039.233728,1101.789941,1157.831361,1005.523669,948.3757396,939.2071006,934.6627219,1095.12426,1186.816568,1177.162722,1311.621302,1395.618343,1460.37574,1721.360947,6770.559172,2188.656805,1561.449704,1431.869822,1340.538462,1270.008876,1303.346154,1468.269231,1399.047337,1172.254438,1593.100592,2089.100592,3209.192308,3399.5,3453.286982,3166.304734,2869.988166,2605.011834,2360.627219,2141.455621,2038.920118,1953.576923,1876.073964,1818.281065,1770.93787,1672.189349,1561.544379,1499.843195,1406.884615,1259.423077,1213.801775,1235.66568,1147.295858,1060.180473,1034.065089,1103.295858,1103.751479,1071.908284,1057.434911,1082.236686,1062.95858,1018.218935,966.1301775,894.5177515,879.5266272,820.9911243,765.6508876,739.6420118,710.1360947,695.4408284,685.704142,685.4526627,677.3934911,676.1301775,678.9733728,680.183432,676.3639053,657.3461538,655.035503,651.4852071,640.9053254,647.3668639,640.9733728,630.816568,635.6656805,6,2
528,8,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,014__Dead____ST_Dead_Hali_032117_250-9-2_546nm__0008.tif,407.2165527,845.6528931,297,0.693418315,21.932621,15.80322647,0.720535246,19.44613444,3.078042439,0.759590793,65.35533845,733.4343434,707.4713805,851.8249158,883.1380471,880.1447811,936.6464646,961.9292929,974.6262626,952.4545455,935.6531987,981.5218855,1034.649832,1087.444444,957.0639731,903.0505051,886.0538721,893.9057239,1028.771044,1132.986532,1127.791246,1198.454545,1282.673401,1312.83165,1504.131313,5954.360269,1996.474747,1422.713805,1342.569024,1259.323232,1175.892256,1174.185185,1287.111111,1257.053872,1079.969697,1485.484848,1821.20202,2868.464646,2996.521886,3000.104377,2714.505051,2449.649832,2194.531987,2004.296296,1850.76431,1744.023569,1730.734007,1639.023569,1602.838384,1530.289562,1479.353535,1341.333333,1282.781145,1219.255892,1091,1061.589226,1075.609428,1016.424242,954.973064,939.6060606,974.5185185,1006.40404,958.6599327,955.4107744,968.8013468,937.8956229,900.2154882,857.8989899,813.7542088,794.3232323,766.9124579,726.7306397,704.2962963,689.3030303,679.3131313,667.3905724,668.3030303,667.0976431,661.4242424,661.6498316,666.6599327,661.979798,649.3434343,647.8417508,643.5858586,639.4444444,640.003367,637.7003367,634.0875421,639.3468013,6,2
